startdate,enddate,status,ipaddress,progress,durationinseconds,finished,recordeddate,responseid,recipientlastname,recipientfirstname,recipientemail,externalreference,locationlatitude,locationlongitude,distributionchannel,userlanguage,q_recaptchascore,consent,ready_quiz1,quiz1_1,quiz1_2,quiz1_3,allocation_luck,ready_quiz2,quiz2_1,quiz2_2,quiz2_3,allocation_merit,ready_quiz3,quiz3_1,quiz3_2,quiz3_3,allocation_educ,ready_quiz4,quiz4_1,quiz4_2,quiz4_3,tickYN_educ,tickYN_educ_firstClick,tickYN_educ_lastClick,q91_pagesubmit,tickYN_educ_tick_count,tick241_educ,allocation_info_educ_NoTick,allocation_info_educ_YesTick,ready_quiz5,quiz5_1,quiz5_2,quiz5_3,allocation_employ,ready_quiz6,quiz6_1,quiz6_2,quiz6_3,tickYN_employ,tickYN_employ_firstClick,tickYN_employ_lastClick,q151_pagesubmit,tickYN_employ_tick_count,tick241_employ,allocation_info_employ_NoTick,allocation_info_employ_YesTick,survey_fair1,survey_reason_text,q182_4_text,q182_7_text,male,age,edu,income,party,q187_6_text,attitude,englishNative,q189_2_text,followup,mTurkID,sc0,sc1,confirmation_code,scoreopportunity,scoreemployment,passQuiz
2022-01-25 18:15:05,2022-01-25 18:20:07,IP Address,74.175.248.70,100,302,True,2022-01-25 18:20:07,R_PBDsWkuhYnmOfEl,,,,,38.2144927978515625,-85.22540283203125,anonymous,EN,,I agree,,,,,,I am ready for the comprehension quiz.,True,True,True,Worker A is paid 6 USD and worker B is paid 0 USD.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very fair,I did not redistribute because I believe the original rules of the reward scheme between the two workers was fair.,,,Female,50 to 59,"some college education, or 2 year college degree","$50,001 to $70,000",Republican,,The amount of inequality in society is very unacceptable.,Yes,,Yes,AXG9QE79X4N1M,0,0,36163,,,
2022-01-25 18:12:31,2022-01-25 18:20:12,IP Address,73.230.74.77,100,460,True,2022-01-25 18:20:12,R_1daib9I9Dhn3GcX,,,,,40.7957000732421875,-77.8618011474609375,anonymous,EN,0.89999997615814208984375,I agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am ready for the comprehension quiz.,True,True,True,Go to the 3-digit code task to try to learn the information,3.646,3.646,10.32,1,241,Worker A is paid 5 USD and worker B is paid 1 USD.,,Neutral,I redistributed the money based on what I believe is fair between the two workers.,,,Female,30 to 39,some graduate school attended or higher,"$70,001 to $100,000",Democrat,,I feel neutral about the current degree of inequality in society.,Yes,,Yes,A27VK38SRSSHV3,0,1,88401,,1,
2022-01-25 18:12:57,2022-01-25 18:20:14,IP Address,70.119.1.117,100,436,True,2022-01-25 18:20:15,R_bDXbMLYtFE5Y6Sl,,,,,32.76910400390625,-96.6053009033203125,anonymous,EN,1,I agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am ready for the comprehension quiz.,True,True,True,Worker A is paid 5 USD and worker B is paid 1 USD.,,,,,,,,,,,,,Unfair,I redistributed the money based on what I believe is fair between the two workers.,,,Male,23 to 29,"some college education, or 2 year college degree","$50,001 to $70,000",Democrat,,The amount of inequality in society is somewhat unacceptable.,Yes,,Yes,A1RF95TSDZDJLL,0,0,29129,,,
2022-01-25 18:13:14,2022-01-25 18:20:15,IP Address,67.164.231.143,100,421,True,2022-01-25 18:20:15,R_271fodA8JoBMMLy,,,,,38.6645050048828125,-121.48699951171875,anonymous,EN,0.89999997615814208984375,I agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am ready for the comprehension quiz.,True,True,True,Go directly to the page about the redistribution decision,,,,,,Worker A is paid 3 USD and worker B is paid 3 USD.,,Unfair,I redistributed the money based on what I believe is fair between the two workers.,,,Female,40 to 49,"some college education, or 2 year college degree","$15,001 to $30,000",Democrat,,The amount of inequality in society is very unacceptable.,Yes,,Yes,A1ERMRNNR0CZ2Y,0,0,43287,,0,
2022-01-25 18:16:51,2022-01-25 18:20:20,IP Address,24.88.146.255,100,209,True,2022-01-25 18:20:21,R_3Ok3GbhQe9Luf16,,,,,36.1168060302734375,-80.08370208740234375,anonymous,EN,1,I agree,,,,,,,,,,,I am ready for the comprehension quiz.,True,True,True,Worker A is paid 4 USD and worker B is paid 2 USD.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very unfair,I redistributed the money based on what I believe is fair between the two workers.,,,Male,30 to 39,completed high school,"$0 to $15,000",Republican,,The amount of inequality in society is very unacceptable.,Yes,,Yes,A11F3MA5FWH6SJ,0,0,53428,,,
2022-01-25 18:13:20,2022-01-25 18:20:25,IP Address,205.182.166.29,100,425,True,2022-01-25 18:20:25,R_WvrZhzLe8354YE1,,,,,47.127105712890625,-122.313995361328125,anonymous,EN,1,I agree,,,,,,,,,,,,,,,,I am ready for the comprehension quiz.,True,True,True,Go directly to the page about the redistribution decision,,,,,,Worker A is paid 3 USD and worker B is paid 3 USD.,,,,,,,,,,,,,,,,,,,Very unfair,I redistributed the money based on what I believe is fair between the two workers.,,,Male,30 to 39,"some college education, or 2 year college degree","$100,001 to $130,000",Independent,,I feel neutral about the current degree of inequality in society.,Yes,,Yes,A3M3MH4Q0648OG,0,0,12206,0,,
2022-01-25 18:18:51,2022-01-25 18:20:56,IP Address,98.144.71.186,100,124,True,2022-01-25 18:20:56,R_22CU0UactEOIJbM,,,,,43.0655975341796875,-88.14499664306640625,anonymous,EN,0.89999997615814208984375,I agree,,,,,,,,,,,,,,,,I am ready for the comprehension quiz.,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,74975,,,
2022-01-25 18:19:45,2022-01-25 18:21:07,IP Address,74.101.98.174,100,82,True,2022-01-25 18:21:07,R_9H6DGLJakjCVjRn,,,,,40.701507568359375,-73.84220123291015625,anonymous,EN,1,I agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am ready for the comprehension quiz.,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,0,0,67671,,,
2022-01-25 18:19:49,2022-01-25 18:21:18,IP Address,208.203.210.137,100,88,True,2022-01-25 18:21:18,R_1rwhucREaWRaB2R,,,,,40.82049560546875,-73.91829681396484375,anonymous,EN,0.800000011920928955078125,I agree,I am ready for the comprehension quiz.,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,77257,,,
2022-01-25 18:12:20,2022-01-25 18:21:26,IP Address,67.170.94.201,100,545,True,2022-01-25 18:21:26,R_2SIYaP8wJ3mvBpf,,,,,47.0110931396484375,-122.875,anonymous,EN,1,I agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am ready for the comprehension quiz.,True,True,True,Go to the 3-digit code task to try to learn the information,7.679,99.979,104.778,34,"241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,474,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241",,Worker A is paid 4 USD and worker B is paid 2 USD.,Unfair,I redistributed the money based on what I believe is fair between the two workers.,,,Male,60 to 69,graduated from a 4 year college,"$30,001 to $50,000",Democrat,,The amount of inequality in society is somewhat unacceptable.,Yes,,Yes,A1DKS1KI6S93HF,0,31,54563,,31,
2022-01-25 18:14:23,2022-01-25 18:21:47,IP Address,2.56.190.137,100,444,True,2022-01-25 18:21:48,R_3P7QyS0YChH0v8X,,,,,32.790802001953125,-96.8336029052734375,anonymous,EN,,I agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am ready for the comprehension quiz.,True,True,True,Worker A is paid 4 USD and worker B is paid 2 USD.,,,,,,,,,,,,,Fair,I redistributed the money based on what I believe is fair between the two workers.,,,Male,30 to 39,graduated from a 4 year college,"$30,001 to $50,000",Republican,,The amount of inequality in society is somewhat unacceptable.,Yes,,Yes,A3GZLYJRU7UT8B,0,0,22488,,,
2022-01-25 18:17:48,2022-01-25 18:22:27,IP Address,35.140.82.79,100,279,True,2022-01-25 18:22:28,R_2f24lO8Mi5fdIFB,,,,,27.704498291015625,-82.43379974365234375,anonymous,EN,1,I agree,,,,,,,,,,,I am ready for the comprehension quiz.,True,True,True,Worker A is paid 4 USD and worker B is paid 2 USD.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Neutral,I redistributed the money based on what I believe is fair between the two workers.,,,Male,30 to 39,"some college education, or 2 year college degree","$50,001 to $70,000",Republican,,The amount of inequality in society is somewhat unacceptable.,Yes,,Yes,A12RF9L2BN8B5W,0,0,76103,,,
2022-01-25 18:21:41,2022-01-25 18:22:32,IP Address,158.222.182.241,100,50,True,2022-01-25 18:22:32,R_30w4GqcerfVuzzo,,,,,40.6208038330078125,-74.0426025390625,anonymous,EN,1,I agree,,,,,,I am ready for the comprehension quiz.,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,78735,,,
2022-01-25 18:12:16,2022-01-25 18:22:35,IP Address,35.138.78.253,100,619,True,2022-01-25 18:22:36,R_9S9nQeSY2pLxR1n,,,,,28.0330963134765625,-81.9391021728515625,anonymous,EN,1,I agree,,,,,,,,,,,,,,,,I am ready for the comprehension quiz.,True,True,True,Go to the 3-digit code task to try to learn the information,2.117,158.845,160.701,49,"241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241",,Worker A is paid 6 USD and worker B is paid 0 USD.,,,,,,,,,,,,,,,,,,Unfair,I did not redistribute because I believe the original rules of the reward scheme between the two workers should be followed.,,,Female,40 to 49,graduated from a 4 year college,"$15,001 to $30,000",Republican,,I feel neutral about the current degree of inequality in society.,Yes,,Yes,A2KO8NEGDJ2SR,29,0,88110,29,,
2022-01-25 18:18:09,2022-01-25 18:22:42,IP Address,136.27.57.6,100,272,True,2022-01-25 18:22:42,R_1F8Sa8mpLUehOUX,,,,,47.634796142578125,-122.34510040283203125,anonymous,EN,1,I agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am ready for the comprehension quiz.,True,True,True,Worker A is paid 4 USD and worker B is paid 2 USD.,,,,,,,,,,,,,Unfair,I redistributed the money based on what I believe is fair between the two workers.,,,Female,30 to 39,some graduate school attended or higher,"$130,001 to $170,000",Libertarian,,The amount of inequality in society is somewhat unacceptable.,Yes,,Yes,A2328BC1EPV043,0,0,42188,,,
2022-01-25 18:12:44,2022-01-25 18:22:48,IP Address,96.61.141.112,100,604,True,2022-01-25 18:22:49,R_3qL6VZQMM62srNv,,,,,44.3040924072265625,-120.836395263671875,anonymous,EN,1,I agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am ready for the comprehension quiz.,True,True,True,Go to the 3-digit code task to try to learn the information,0.769,100.3,100.908,37,"241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241",,Worker A is paid 6 USD and worker B is paid 0 USD.,Very fair,I did not redistribute because I believe the original rules of the reward scheme between the two workers was fair.,,,Female,30 to 39,graduated from a 4 year college,"$50,001 to $70,000",Other (please specify),Constitutionalist,I feel neutral about the current degree of inequality in society.,Yes,,Yes,A2QO8TLJCJDXU2,0,33,62683,,33,
2022-01-25 18:19:43,2022-01-25 18:22:54,IP Address,76.179.135.98,100,190,True,2022-01-25 18:22:54,R_1n2XpnCnMRDHsyr,,,,,44.4980010986328125,-70.44159698486328125,anonymous,EN,1,I agree,,,,,,I am ready for the comprehension quiz.,True,True,True,Worker A is paid 4 USD and worker B is paid 2 USD.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fair,I redistributed the money based on what I believe is fair between the two workers.,,,Female,30 to 39,graduated from a 4 year college,"$50,001 to $70,000",Democrat,,The amount of inequality in society is somewhat unacceptable.,Yes,,Yes,A2DBEOMKCBQSPJ,0,0,74646,,,
2022-01-25 18:15:17,2022-01-25 18:22:58,IP Address,174.28.115.210,100,461,True,2022-01-25 18:22:59,R_1kGGymlDtQyFT70,,,,,35.13690185546875,-106.5198974609375,anonymous,EN,1,I agree,,,,,,I am ready for the comprehension quiz.,True,True,True,Worker A is paid 3 USD and worker B is paid 3 USD.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unfair,I redistributed the money based on what I believe is fair between the two workers.,,,Female,40 to 49,some graduate school attended or higher,"$50,001 to $70,000",Independent,,The amount of inequality in society is somewhat unacceptable.,Yes,,Yes,A2BT7QVGXJKFKI,0,0,88293,,,
2022-01-25 18:18:35,2022-01-25 18:23:11,IP Address,71.227.107.82,100,275,True,2022-01-25 18:23:11,R_10rteZlRIFeuYy9,,,,,42.8704071044921875,-85.6681976318359375,anonymous,EN,1,I agree,,,,,,I am ready for the comprehension quiz.,True,True,True,Worker A is paid 4 USD and worker B is paid 2 USD.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very unfair,I redistributed the money based on what I believe is fair between the two workers.,,,Female,30 to 39,graduated from a 4 year college,"$30,001 to $50,000",Democrat,,The amount of inequality in society is very unacceptable.,Yes,,Yes,ANQ0RLFEZ17W0,0,0,21486,,,
2022-01-25 18:17:43,2022-01-25 18:23:27,IP Address,47.225.24.5,100,343,True,2022-01-25 18:23:27,R_3PiQRxFuhp1398E,,,,,43.115203857421875,-85.51360321044921875,anonymous,EN,1,I agree,I am ready for the comprehension quiz.,True,True,True,Worker A is paid 3 USD and worker B is paid 3 USD.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very unfair,I redistributed the money based on what I believe is fair between the two workers.,,,Female,30 to 39,graduated from a 4 year college,"$100,001 to $130,000",Democrat,,The amount of inequality in society is somewhat unacceptable.,Yes,,Yes,A2WBGRTWOXDE6M,0,0,48479,,,
2022-01-25 18:15:07,2022-01-25 18:23:31,IP Address,73.145.241.71,100,503,True,2022-01-25 18:23:31,R_1r19dsaydJNnktT,,,,,42.494293212890625,-83.2071990966796875,anonymous,EN,1,I agree,I am ready for the comprehension quiz.,True,True,True,Worker A is paid 3 USD and worker B is paid 3 USD.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fair,I redistributed the money based on what I believe is fair between the two workers.,,,Female,18 to 22,"some college education, or 2 year college degree","$30,001 to $50,000",Independent,,I feel neutral about the current degree of inequality in society.,No (please specify your native language),Tamil,Yes,A222GZB608T1B8,0,0,92916,,,
2022-01-25 18:20:47,2022-01-25 18:23:44,IP Address,68.237.32.125,100,177,True,2022-01-25 18:23:44,R_3HMoFp6w4EUz9o0,,,,,40.760894775390625,-73.9114990234375,anonymous,EN,0.89999997615814208984375,I agree,,,,,,,,,,,I am ready for the comprehension quiz.,True,True,True,Worker A is paid 3 USD and worker B is paid 3 USD.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very unfair,I redistributed the money based on what I believe is fair between the two workers.,,,Male,23 to 29,graduated from a 4 year college,"$70,001 to $100,000",Democrat,,The amount of inequality in society is very unacceptable.,Yes,,Yes,A3FPXYVABXB9IZ,0,0,30261,,,
2022-01-25 18:16:02,2022-01-25 18:23:49,IP Address,76.169.91.41,100,466,True,2022-01-25 18:23:49,R_3J4ALLPuWdXzeaU,,,,,34.0030059814453125,-118.4297943115234375,anonymous,EN,1,I agree,,,,,,,,,,,,,,,,I am ready for the comprehension quiz.,True,True,True,Go directly to the page about the redistribution decision,,,,,,Worker A is paid 3 USD and worker B is paid 3 USD.,,,,,,,,,,,,,,,,,,,Very unfair,I redistributed the money based on what I believe is fair between the two workers.,,,Female,30 to 39,graduated from a 4 year college,"$70,001 to $100,000",Democrat,,The amount of inequality in society is very unacceptable.,Yes,,Yes,A1PTMQFRYIX2B8,0,0,64104,0,,
2022-01-25 18:16:52,2022-01-25 18:23:49,IP Address,72.220.113.137,100,417,True,2022-01-25 18:23:50,R_3Moiigp15KvcPAD,,,,,32.7404022216796875,-117.135498046875,anonymous,EN,1,I agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am ready for the comprehension quiz.,True,True,True,Go to the 3-digit code task to try to learn the information,5.569,88.584,93.41,31,"241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241",,Worker A is paid 4 USD and worker B is paid 2 USD.,Fair,I redistributed the money based on what I believe is fair between the two workers.,,,Female,23 to 29,graduated from a 4 year college,"$30,001 to $50,000",Democrat,,The amount of inequality in society is somewhat unacceptable.,Yes,,Yes,AI9IARR56PERL,0,31,90237,,31,
2022-01-25 18:16:53,2022-01-25 18:24:00,IP Address,172.56.41.153,100,427,True,2022-01-25 18:24:01,R_1gSX8ODTOhGYHao,,,,,40.6486968994140625,-111.96820068359375,anonymous,EN,1,I agree,I am ready for the comprehension quiz.,True,True,True,Worker A is paid 3 USD and worker B is paid 3 USD.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very fair,I redistributed the money based on what I believe is fair between the two workers.,,,Female,50 to 59,graduated from a 4 year college,"$70,001 to $100,000",Democrat,,The amount of inequality in society is very unacceptable.,No (please specify your native language),Korean,Yes,A30X66H0RILXAH,0,0,99114,,,
2022-01-25 18:20:58,2022-01-25 18:24:10,IP Address,76.110.114.252,100,191,True,2022-01-25 18:24:10,R_XXMb2OJ3Yp5mMQp,,,,,26.0619964599609375,-80.33679962158203125,anonymous,EN,1,I agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am ready for the comprehension quiz.,True,True,True,Worker A is paid 3 USD and worker B is paid 3 USD.,,,,,,,,,,,,,Very unfair,I redistributed the money based on what I believe is fair between the two workers.,,,Male,30 to 39,graduated from a 4 year college,"$30,001 to $50,000",Democrat,,The amount of inequality in society is very unacceptable.,Yes,,Yes,A50K26F2IS94U,0,0,51707,,,
2022-01-25 18:12:07,2022-01-25 18:24:13,IP Address,73.80.90.55,100,725,True,2022-01-25 18:24:13,R_PHt4AgPzHk1Mj3r,,,,,39.9727020263671875,-74.24739837646484375,anonymous,EN,1,I agree,,,,,,I am ready for the comprehension quiz.,True,True,True,Worker A is paid 5 USD and worker B is paid 1 USD.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unfair,I redistributed the money because of another motive (please specify),,"I redistributed the money the way I did because...I felt that the loser would be happy to at least gain something, even though they did not win. At the same time the winner would receive the ""lion's share"" of the prize, because they ultimately did win the competition.",Male,40 to 49,"some college education, or 2 year college degree","$30,001 to $50,000",Independent,,The amount of inequality in society is very unacceptable.,Yes,,Yes,A2VAL2BRKVSUB5,0,0,30566,,,
2022-01-25 18:21:53,2022-01-25 18:24:20,IP Address,100.15.29.197,100,146,True,2022-01-25 18:24:20,R_3hbbYhh7zOXkuPU,,,,,38.6273040771484375,-76.98590087890625,anonymous,EN,1,I agree,,,,,,,,,,,I am ready for the comprehension quiz.,True,True,True,Worker A is paid 6 USD and worker B is paid 0 USD.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fair,I did not redistribute because I believe the original rules of the reward scheme between the two workers was fair.,,,Male,23 to 29,completed high school,"$0 to $15,000",Republican,,I feel neutral about the current degree of inequality in society.,Yes,,Yes,A353XKDTUX10NC,0,0,82735,,,
2022-01-25 18:13:11,2022-01-25 18:24:24,IP Address,99.7.48.238,100,673,True,2022-01-25 18:24:25,R_4MgG0sjVwkkp6k9,,,,,32.76910400390625,-96.6053009033203125,anonymous,EN,0.89999997615814208984375,I agree,,,,,,,,,,,,,,,,I am ready for the comprehension quiz.,True,True,True,Go to the 3-digit code task to try to learn the information,8.301,128.525,129.246,39,"241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241,241",,Worker A is paid 6 USD and worker B is paid 0 USD.,,,,,,,,,,,,,,,,,,Fair,I did not redistribute because I believe the original rules of the reward scheme between the two workers was fair.,,,Male,40 to 49,graduated from a 4 year college,"$0 to $15,000",Republican,,The amount of inequality in society is very unacceptable.,Yes,,Yes,A1K581IY10MNC0,33,0,68185,33,,
2022-01-25 18:17:08,2022-01-25 18:24:25,IP Address,76.88.154.137,100,436,True,2022-01-25 18:24:26,R_3ke4xxhMbN6whw6,,,,,19.70599365234375,-155.092803955078125,anonymous,EN,1,I agree,,,,,,,,,,,,,,,,I am ready for the comprehension quiz.,True,True,True,Go directly to the page about the redistribution decision,,,,,,Worker A is paid 3 USD and worker B is paid 3 USD.,,,,,,,,,,,,,,,,,,,Unfair,I redistributed the money based on what I believe is fair between the two workers.,,,Female,30 to 39,completed high school,"$30,001 to $50,000",Democrat,,I feel neutral about the current degree of inequality in society.,Yes,,Yes,AKX9W0NF71OI7,0,0,65911,0,,
2022-01-25 18:12:48,2022-01-25 18:24:37,IP Address,35.142.58.189,100,709,True,2022-01-25 18:24:38,R_22FcwtkNrXQObcY,,,,,28.0330963134765625,-81.9391021728515625,anonymous,EN,1,I agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am ready for the comprehension quiz.,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,62665,,,
2022-01-25 18:21:08,2022-01-25 18:24:37,IP Address,173.19.22.246,100,209,True,2022-01-25 18:24:38,R_2QDr0viP8xqv9jz,,,,,41.281402587890625,-86.624603271484375,anonymous,EN,1,I agree,I am ready for the comprehension quiz.,True,True,True,Worker A is paid 3 USD and worker B is paid 3 USD.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very unfair,I redistributed the money based on what I believe is fair between the two workers.,,,Male,30 to 39,have not completed high school,"$0 to $15,000",Independent,,The amount of inequality in society is very unacceptable.,Yes,,Yes,A2M183CETUMR96,0,0,99303,,,
2022-01-25 18:19:09,2022-01-25 18:24:41,IP Address,66.191.247.201,100,331,True,2022-01-25 18:24:41,R_1ogXkGCmTUmNuLZ,,,,,35.6172943115234375,-87.03170013427734375,anonymous,EN,1,I agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am ready for the comprehension quiz.,True,True,True,Go directly to the page about the redistribution decision,,,,,,Worker A is paid 4 USD and worker B is paid 2 USD.,,Unfair,I redistributed the money based on what I believe is fair between the two workers.,,,Male,40 to 49,some graduate school attended or higher,"$100,001 to $130,000",Independent,,The amount of inequality in society is somewhat unacceptable.,Yes,,Yes,AKN238VSI9SF0,0,0,97733,,0,
2022-01-25 18:21:46,2022-01-25 18:24:52,IP Address,208.203.210.137,100,186,True,2022-01-25 18:24:53,R_3kFkDVN3p7dYS5I,,,,,40.82049560546875,-73.91829681396484375,anonymous,EN,0.4000000059604644775390625,I agree,,,,,,I am ready for the comprehension quiz.,True,True,True,Worker A is paid 6 USD and worker B is paid 0 USD.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Very fair,I redistributed the money based on what I believe is fair between the two workers.,,,Male,40 to 49,graduated from a 4 year college,"$30,001 to $50,000",Republican,,I feel neutral about the current degree of inequality in society.,Yes,,Yes,A3RMCVCQKIYV21,0,0,96135,,,
