startdate,enddate,status,ipaddress,progress,durationinseconds,finished,recordeddate,responseid,recipientlastname,recipientfirstname,recipientemail,externalreference,locationlatitude,locationlongitude,distributionchannel,userlanguage,q11,q41,q51,q61,q71,q81,q91,q111_firstclick,q111_lastclick,q111_pagesubmit,q111_clickcount,q121_firstclick,q121_lastclick,q121_pagesubmit,q121_clickcount,q123,q124,q125,q126,q127,q128,q129,q1210,q1211,q1212,q1213,q1214,q1215,q1216,q1217,q151_firstclick,q151_lastclick,q151_pagesubmit,q151_clickcount,q161_firstclick,q161_lastclick,q161_pagesubmit,q161_clickcount,q163,q164,q165,q166,q171_1,q171_2,q171_3,q171_4,q171_5,q172,q173,q174,q175,q176,q176_6_text,q177,q178,q178_2_text,q179,q1710,sc0,sc1,confirmation_code,fl_39_do,fl_7_do,fl_21_do,fl_16_do,batch
4/20/2022 9:03,4/20/2022 9:12,IP Address,24.242.243.124,100,529,TRUE,4/20/2022 9:12,R_By8oRlCp80Pq9Lr,,,,,33.1909,-96.6198,anonymous,ZH-S,I agree,,Jim is awarded a bonus of $300 and Bill is awarded a bonus of $300,,,,,6.767,6.767,81.055,1,41.073,138.71,140.583,30,Building tunnels in the soil,Help them grip the ground,Fertilizer,Ring shaped parts that bend and stretch,Dirt,More than 100,6 years,To create walls for the tunnels they dig,Weeks to months,Through their skin,Warm and wet,Through their skin,Castings,"Moles, rats, fish and toads",1/3 its own body weight,,,,,,,,,,,,,7,7,9,6,6,Male,30 to 39,"some college education, or 2 year college degree","$70,001 to $100,000",Republican,,The amount of inequality in society is very reasonable.,Yes,,Yes,A2XM2MNPSM2PIY,15,0,28545,Vignette-RandomOpportunity,FL_14,,test-long,1
4/20/2022 9:07,4/20/2022 9:13,IP Address,173.93.132.198,100,354,TRUE,4/20/2022 9:13,R_8oEnVdElrHDeaD7,,,,,33.9632,-80.9341,anonymous,ZH-S,I agree,Jim is awarded a bonus of $0 and Bill is awarded a bonus of $600,,,,,,6.431,8.653,13.553,3,,,,,,,,,,,,,,,,,,,,,,,,2.268,138.576,147.27,10,Building tunnels in the soil,Help them grip the ground,Fertilizer,Elastic stripes,4,7,2,4,7,Male,50 to 59,graduated from a 4 year college,"$0 to $15,000",Democrat,,The amount of inequality in society is moderately reasonable.,Yes,,Yes,ARBNQGYZDEJUY,0,3,84336,Vignette-MeritOpportunity,FL_14,,test-short,1
4/20/2022 9:10,4/20/2022 9:13,IP Address,68.197.47.79,100,207,TRUE,4/20/2022 9:13,R_2wNphNH4qvaL4lb,,,,,40.8446,-74.5749,anonymous,ZH-S,I agree,,,,Jim is awarded a bonus of $600 and Bill is awarded a bonus of $0,,,0,0,55.086,0,,,,,,,,,,,,,,,,,,,,,,,,3.367,14.387,16.682,4,Building tunnels in the soil,Help them grip the ground,Fertilizer,Ring shaped parts that bend and stretch,10,10,10,10,10,Male,30 to 39,graduated from a 4 year college,"$100,001 to $130,000",Independent,,The amount of inequality in society is somewhat unacceptable.,Yes,,Yes,A8UJNIY9R8S7W,0,4,12675,Vignette-RandomEmployment,FL_14,,test-short,1
4/20/2022 9:00,4/20/2022 9:14,IP Address,98.224.187.221,100,802,TRUE,4/20/2022 9:14,R_UlktFJNR3mNWbn3,,,,,42.6734,-82.7736,anonymous,ZH-S,I agree,,Jim is awarded a bonus of $600 and Bill is awarded a bonus of $0,,,,,0,0,108.989,0,5.413,128.49,134.09,21,Building tunnels in the soil,Help them grip the ground,Fertilizer,Ring shaped parts that bend and stretch,Dirt,More than 100,6 years,To create walls for the tunnels they dig,A few days at most,Through their skin,Cool and dry,Through their skin,Castings,"Moles, rats, fish and toads",Twice its own body weight,,,,,,,,,,,,,9,10,10,5,8,Male,30 to 39,"some college education, or 2 year college degree","$15,001 to $30,000",Republican,,I feel neutral about the current degree of inequality in society.,Yes,,Yes,A3SXQNCJD6U86L,12,0,55056,Vignette-RandomOpportunity,FL_12,,,1
4/20/2022 9:02,4/20/2022 9:14,IP Address,202.182.66.30,100,708,TRUE,4/20/2022 9:14,R_3gOd9c2IBLOZqC7,,,,,40.7683,-73.9802,anonymous,ZH-S,I agree,,,,,,At least 40% but below 60% of managers,,,,,6.527,32.646,300.026,17,Trapping their prey,Help them grip the ground,Birdfeed,Tiny scales similar to those of a snake,Small insects,More than 100,2 years,To attract a mate,A few days at most,Through their mouth,Underwater,Through their bristles,Castings,"Rats, fish, hawks and spiders",1/3 its own body weight,6.27,8.341,300.22,4,,,,,,,,,7,3,4,10,10,Male,30 to 39,graduated from a 4 year college,"$30,001 to $50,000",Republican,,The amount of inequality in society is moderately reasonable.,Yes,,Yes,A2B9K1P7CNIMO8,4,0,43109,Vignette-InfoEmployment,FL_13,tutorial-lowrelevance,,1
4/20/2022 9:10,4/20/2022 9:14,IP Address,104.224.30.216,100,210,TRUE,4/20/2022 9:14,R_1K87MOQP1rF9157,,,,,39.018,-77.539,anonymous,ZH-S,I agree,,,,,,At least 20% but below 40% of managers,16.715,16.715,18.201,1,19.534,71.148,71.908,16,Building tunnels in the soil,Help them sense danger,Fertilizer,Ring shaped parts that bend and stretch,Dirt,More than 50,9 months,To attract a mate,A few days at most,Through their bristles,Warm and wet,Through their bristles,Castings,"Moles, rats, fish and toads",1/3 its own body weight,,,,,,,,,,,,,7,4,5,7,6,Male,23 to 29,graduated from a 4 year college,"$70,001 to $100,000",Democrat,,I feel neutral about the current degree of inequality in society.,Yes,,Yes,A24HOBENULGZA2,8,0,65344,Vignette-InfoEmployment,FL_11,,,1
4/20/2022 9:03,4/20/2022 9:15,IP Address,76.181.71.103,100,687,TRUE,4/20/2022 9:15,R_2VwiJyEVLnMHRhw,,,,,40.5912,-83.1258,anonymous,ZH-S,I agree,,,Jim is awarded a bonus of $400 and Bill is awarded a bonus of $200,,,,0,0,76.993,0,6.451,102.465,103.935,15,Building tunnels in the soil,Help them grip the ground,Fertilizer,Ring shaped parts that bend and stretch,Dirt,More than 100,6 years,To create walls for the tunnels they dig,Weeks to months,Through their mouth,Warm and wet,Through their skin,Castings,"Moles, rats, fish and toads",1/3 its own body weight,,,,,,,,,,,,,5,5,5,5,3,Female,30 to 39,completed high school,"$50,001 to $70,000",Democrat,,I feel neutral about the current degree of inequality in society.,Yes,,Yes,A189V9652OVX56,14,0,54608,Vignette-MeritEmployment,FL_12,,,1
4/20/2022 9:05,4/20/2022 9:15,IP Address,24.115.75.153,100,603,TRUE,4/20/2022 9:15,R_Ck6gtRRWd1KKR0t,,,,,40.1846,-76.3015,anonymous,ZH-S,I agree,,,,,,At least 80% of managers,,,,,2.168,53.411,54.713,15,Building tunnels in the soil,Help them grip the ground,Fertilizer,Ring shaped parts that bend and stretch,Dirt,More than 50,60 days,To confuse their predators,A few days at most,Through their skin,Warm and wet,Via infrared,Castings,"Moles, rats, fish and toads",Twice its own body weight,0,0,220.555,0,,,,,,,,,8,6,8,5,6,Female,30 to 39,"some college education, or 2 year college degree","$0 to $15,000",Democrat,,The amount of inequality in society is very unacceptable.,Yes,,Yes,A2BEL77FLYXFJS,9,0,41302,Vignette-InfoEmployment,FL_13,tutorial-lowrelevance,,1
4/20/2022 9:06,4/20/2022 9:15,IP Address,73.151.223.68,100,532,TRUE,4/20/2022 9:15,R_10CLMWMmmR9cigs,,,,,37.6752,-120.9465,anonymous,ZH-S,I agree,,Jim is awarded a bonus of $300 and Bill is awarded a bonus of $300,,,,,0.703,11.894,12.337,4,1.613,253.303,253.949,61,Building tunnels in the soil,Help them grip the ground,Fertilizer,Ring shaped parts that bend and stretch,Dirt,More than 100,6 years,To create walls for the tunnels they dig,Weeks to months,Through their skin,Warm and wet,Through their skin,Castings,"Moles, rats, fish and toads",1/3 its own body weight,,,,,,,,,,,,,8,5,3,1,8,Female,23 to 29,graduated from a 4 year college,"$30,001 to $50,000",Democrat,,The amount of inequality in society is very unacceptable.,Yes,,Yes,A2482EUQAOL9X8,15,0,44012,Vignette-RandomOpportunity,FL_12,,,1
4/20/2022 9:03,4/20/2022 9:15,IP Address,147.135.11.113,100,726,TRUE,4/20/2022 9:15,R_2RVvpI9UxjzlI8a,,,,,38.6583,-77.2481,anonymous,ZH-S,I agree,,,,Jim is awarded a bonus of $400 and Bill is awarded a bonus of $200,,,,,,,28.633,501.137,502.523,47,Building tunnels in the soil,Help them grip the ground,Fertilizer,Ring shaped parts that bend and stretch,Micro-organisms,More than 100,6 years,To create walls for the tunnels they dig,The better part of a year,Through their skin,Warm and wet,Through their skin,Castings,"Moles, rats, fish and toads",1/3 its own body weight,9.754,35.186,39.733,9,,,,,,,,,7,6,7,6,7,Male,23 to 29,graduated from a 4 year college,"$50,001 to $70,000",Democrat,,The amount of inequality in society is somewhat unacceptable.,Yes,,Yes,A1QMJNJ5FGC09,13,0,32816,Vignette-RandomEmployment,FL_13,tutorial-lowrelevance,,1
4/20/2022 9:12,4/20/2022 9:16,IP Address,164.119.5.137,100,236,TRUE,4/20/2022 9:16,R_1mttdzVFEn5fYSH,,,,,40.7597,-96.6542,anonymous,ZH-S,I agree,,,,,,At least 80% of managers,0,0,77.22,0,2.893,40.267,41.131,16,Building tunnels in the soil,Help them grip the ground,Fertilizer,Ring shaped parts that bend and stretch,Dirt,More than 100,6 years,To create walls for the tunnels they dig,Weeks to months,Through their skin,Warm and wet,Through their skin,Casings,"Moles, rats, fish and toads",1/3 its own body weight,,,,,,,,,,,,,7,8,6,5,8,Female,23 to 29,graduated from a 4 year college,"$30,001 to $50,000",Democrat,,The amount of inequality in society is very unacceptable.,Yes,,Yes,A11JIMV1EQESIC,14,0,44424,Vignette-InfoEmployment,FL_13,tutorial-highrelevance,,1
4/20/2022 9:01,4/20/2022 9:16,IP Address,75.139.85.187,100,912,TRUE,4/20/2022 9:16,R_1mhmPtBRkjTz0Re,,,,,34.9334,-81.9689,anonymous,ZH-S,I agree,,Jim is awarded a bonus of $400 and Bill is awarded a bonus of $200,,,,,0,0,71.978,0,3.581,104.336,105.481,17,Building tunnels in the soil,Help them grip the ground,Fertilizer,Ring shaped parts that bend and stretch,Dirt,More than 100,6 years,To create walls for the tunnels they dig,Weeks to months,Through their skin,Warm and wet,Through their skin,Castings,"Moles, rats, fish and toads",1/3 its own body weight,,,,,,,,,,,,,9,8,5,7,8,Male,30 to 39,"some college education, or 2 year college degree","$0 to $15,000",Green Party,,The amount of inequality in society is very unacceptable.,Yes,,Yes,A6W0BC36U0TUS,15,0,42877,Vignette-RandomOpportunity,FL_11,,,1
4/20/2022 9:01,4/20/2022 9:17,IP Address,73.116.169.68,100,918,TRUE,4/20/2022 9:17,R_sLvWPWNFARB0Eb7,,,,,38.4799,-121.4451,anonymous,ZH-S,I agree,,,,Jim is awarded a bonus of $300 and Bill is awarded a bonus of $300,,,0,0,300.015,0,102.658,344.742,347.677,18,Building tunnels in the soil,Help them grip the ground,Fertilizer,Ring shaped parts that bend and stretch,Dirt,More than 100,60 days,To create walls for the tunnels they dig,The better part of a year,Through their skin,Underwater,Through their skin,Earthworm feces,"Rats, fish, hawks and spiders",Twice its own body weight,,,,,,,,,,,,,6,8,5,7,4,Female,23 to 29,graduated from a 4 year college,"$70,001 to $100,000",Independent,,The amount of inequality in society is very reasonable.,Yes,,Yes,A31X7UUWQ3O4GB,9,0,12279,Vignette-RandomEmployment,FL_12,,,1
4/20/2022 9:10,4/20/2022 9:17,IP Address,98.228.68.102,100,411,TRUE,4/20/2022 9:17,R_T5k85kPGp1tALoB,,,,,41.8783,-87.6907,anonymous,ZH-S,I agree,Jim is awarded a bonus of $400 and Bill is awarded a bonus of $200,,,,,,0,0,197.163,0,1.574,22.879,51.796,16,Trapping their prey,Help them grip the ground,Fertilizer,Tiny scales similar to those of a snake,Small insects,More than 50,9 months,To create walls for the tunnels they dig,The better part of a year,Through their nose,Underwater,Through their skin,Castings,"Rats, toads, humans and gophers",1/10 its own body weight,,,,,,,,,,,,,8,7,8,6,7,Male,23 to 29,graduated from a 4 year college,"$70,001 to $100,000",Democrat,,The amount of inequality in society is very reasonable.,Yes,,Yes,AUDVJK5HUS4TS,5,0,35488,Vignette-MeritOpportunity,FL_12,,,1
4/20/2022 9:01,4/20/2022 9:17,IP Address,99.185.141.111,100,933,TRUE,4/20/2022 9:17,R_2dR2SJgdvIJ2syf,,,,,43.1475,-87.905,anonymous,ZH-S,I agree,,,,,At least 20% but below 40% of managers,,6.156,142.941,144.434,3,60.489,196.149,197.637,18,Building tunnels in the soil,Help them grip the ground,Fertilizer,Ring shaped parts that bend and stretch,Dirt,More than 100,6 years,To create walls for the tunnels they dig,Weeks to months,Through their skin,Warm and wet,Through their skin,Castings,"Moles, rats, fish and toads",1/3 its own body weight,,,,,,,,,,,,,9,9,10,6,10,Male,40 to 49,graduated from a 4 year college,"$130,001 to $170,000",Democrat,,The amount of inequality in society is very unacceptable.,Yes,,Yes,A1BETRKZ2IJEMC,15,0,92841,Vignette-InfoOpportunity,FL_14,,test-long,1
4/20/2022 9:07,4/20/2022 9:17,IP Address,99.13.217.125,100,591,TRUE,4/20/2022 9:17,R_1GBpD0pQrQOgVYp,,,,,30.8648,-88.6503,anonymous,ZH-S,I agree,,,Jim is awarded a bonus of $400 and Bill is awarded a bonus of $200,,,,166.61,166.61,167.982,1,9.094,95.473,98.646,19,Building tunnels in the soil,Help them grip the ground,Fertilizer,Ring shaped parts that bend and stretch,Dirt,More than 100,6 years,To create walls for the tunnels they dig,Weeks to months,Through their skin,Warm and wet,Through their skin,Castings,"Moles, rats, fish and toads",1/3 its own body weight,,,,,,,,,,,,,8,8,4,7,7,Female,40 to 49,graduated from a 4 year college,"$50,001 to $70,000",Democrat,,The amount of inequality in society is very unacceptable.,Yes,,Yes,A10HW8JXM17XLD,15,0,52716,Vignette-MeritEmployment,FL_11,,,1
4/20/2022 9:02,4/20/2022 9:17,IP Address,199.116.118.148,100,937,TRUE,4/20/2022 9:17,R_z1Jpx8Hghim07RL,,,,,37.3881,-121.8756,anonymous,ZH-S,I agree,Jim is awarded a bonus of $400 and Bill is awarded a bonus of $200,,,,,,0,0,129.333,0,5.109,101.875,103.147,15,Building tunnels in the soil,Help them grip the ground,Insect repellent,Ring shaped parts that bend and stretch,Dirt,More than 100,6 years,To create walls for the tunnels they dig,Weeks to months,Through their skin,Warm and wet,Via infrared,Castings,"Moles, rats, fish and toads",1/3 its own body weight,,,,,,,,,,,,,8,8,8,8,8,Female,23 to 29,graduated from a 4 year college,"$30,001 to $50,000",Democrat,,The amount of inequality in society is somewhat unacceptable.,Yes,,Yes,A1R1E7TZ9OHFIG,13,0,56276,Vignette-MeritOpportunity,FL_11,,,1
4/20/2022 9:12,4/20/2022 9:18,IP Address,172.58.76.166,100,342,TRUE,4/20/2022 9:18,R_23geVxeJDpLczFG,,,,,36.1472,-115.1175,anonymous,ZH-S,I agree,,,,Jim is awarded a bonus of $400 and Bill is awarded a bonus of $200,,,,,,,2.728,96.433,97.62,17,Building tunnels in the soil,Help them grip the ground,Fertilizer,Ring shaped parts that bend and stretch,Dirt,More than 100,60 days,To create walls for the tunnels they dig,A few days at most,Through their skin,Warm and wet,Through their skin,Earthworm feces,"Rats, toads, humans and gophers",Twice its own body weight,0,0,58.862,0,,,,,,,,,10,10,10,0,6,Male,40 to 49,"some college education, or 2 year college degree","$70,001 to $100,000",Independent,,I feel neutral about the current degree of inequality in society.,Yes,,Yes,AG0SJW5KHJ0G5,10,0,73974,Vignette-RandomEmployment,FL_13,tutorial-lowrelevance,,1
4/20/2022 9:14,4/20/2022 9:18,IP Address,74.139.186.134,100,265,TRUE,4/20/2022 9:18,R_2zqlL8iigSIeLqv,,,,,38.3334,-85.4674,anonymous,ZH-S,I agree,,,,,At least 40% but below 60% of managers,,0,0,22.942,0,7.046,76.317,78.063,18,Building tunnels in the soil,Help them grip the ground,Fertilizer,Tiny scales similar to those of a snake,Micro-organisms,More than 1000,60 days,To create walls for the tunnels they dig,A few days at most,Through their skin,Cool and dry,Through their bristles,Castings,"Moles, rats, fish and toads",Twice its own body weight,,,,,,,,,,,,,3,4,6,3,6,Male,30 to 39,graduated from a 4 year college,"$50,001 to $70,000",Republican,,I feel neutral about the current degree of inequality in society.,Yes,,Yes,AB7ZGKRL87OZ1,7,0,26240,Vignette-InfoOpportunity,FL_12,,,1
4/20/2022 9:01,4/20/2022 9:18,IP Address,104.58.194.30,100,1005,TRUE,4/20/2022 9:18,R_2YLevnoUXmRIWHH,,,,,32.5532,-94.7755,anonymous,ZH-S,I agree,,,,Jim is awarded a bonus of $400 and Bill is awarded a bonus of $200,,,267.487,270.941,297.941,4,123.574,301.802,302.901,29,Building tunnels in the soil,Help them digest food,A type of traditional medicine,Ring shaped parts that bend and stretch,Dirt,More than 50,2 years,To create walls for the tunnels they dig,Over one year,Through their skin,Warm and dry,Through their skin,Earthworm feces,"Moles, rats, fish and toads",1/3 its own body weight,,,,,,,,,,,,,8,8,9,7,9,Female,23 to 29,completed high school,"$30,001 to $50,000",Democrat,,The amount of inequality in society is somewhat unacceptable.,Yes,,Yes,ASCS0QEE54PUI,8,0,94908,Vignette-RandomEmployment,FL_11,,,1
4/20/2022 9:09,4/20/2022 9:18,IP Address,208.218.229.17,100,581,TRUE,4/20/2022 9:18,R_1K8Cf9HSUmSYU5j,,,,,40.5175,-74.3991,anonymous,ZH-S,I agree,,,Jim is awarded a bonus of $500 and Bill is awarded a bonus of $100,,,,0,0,23.522,0,20.097,415.746,416.644,16,Building tunnels in the soil,Help them grip the ground,Fertilizer,Ring shaped parts that bend and stretch,Small insects,More than 100,6 years,To create walls for the tunnels they dig,Weeks to months,Through their skin,Underwater,Through their skin,Castings,"Moles, rats, fish and toads",1/3 its own body weight,,,,,,,,,,,,,6,5,5,6,4,Male,40 to 49,graduated from a 4 year college,"$70,001 to $100,000",Democrat,,The amount of inequality in society is moderately reasonable.,Yes,,Yes,A1J9VZ372FV2QZ,13,0,11813,Vignette-MeritEmployment,FL_14,,test-long,1
4/20/2022 9:04,4/20/2022 9:18,IP Address,67.251.151.226,100,863,TRUE,4/20/2022 9:18,R_1pn6YLyE9DydENx,,,,,40.7428,-73.9712,anonymous,ZH-S,I agree,,,,,At least 40% but below 60% of managers,,,,,,5.007,20.425,222.789,15,Slithering in the rain,Help them grip the ground,Fertilizer,Tiny scales similar to those of a snake,Moss or other plants,More than 50,2 years,To attract a mate,Weeks to months,Through their nose,Underwater,Through their skin,Castings,"Rats, fish, hawks and spiders",1/10 its own body weight,0,0,132.774,0,,,,,,,,,6,4,6,5,8,Female,30 to 39,graduated from a 4 year college,"$70,001 to $100,000",Democrat,,The amount of inequality in society is very reasonable.,Yes,,Yes,A1C6EGLZ9ILI6P,5,0,19381,Vignette-InfoOpportunity,FL_13,tutorial-lowrelevance,,1
4/20/2022 9:12,4/20/2022 9:19,IP Address,72.2.136.174,100,367,TRUE,4/20/2022 9:19,R_3OiTUikFfkOD2s9,,,,,41.4063,-86.7775,anonymous,ZH-S,I agree,,,Jim is awarded a bonus of $500 and Bill is awarded a bonus of $100,,,,0,0,76.548,0,,,,,,,,,,,,,,,,,,,,,,,,8.688,26.782,28.352,4,Building tunnels in the soil,Help them grip the ground,Fertilizer,Ring shaped parts that bend and stretch,6,6,10,5,7,Female,30 to 39,"some college education, or 2 year college degree","$0 to $15,000",Republican,,The amount of inequality in society is moderately reasonable.,Yes,,Yes,A2KPEUCEE2M05G,0,4,20395,Vignette-MeritEmployment,FL_14,,test-short,1
4/20/2022 9:16,4/20/2022 9:20,IP Address,74.122.61.60,100,236,TRUE,4/20/2022 9:20,R_Twl6gy8G2Q4y6xX,,,,,39.0469,-77.4903,anonymous,ZH-S,I agree,Jim is awarded a bonus of $600 and Bill is awarded a bonus of $0,,,,,,0,0,77.818,0,,,,,,,,,,,,,,,,,,,,,,,,2.7,16.731,18.999,5,Underwater swimming,Help them grip the ground,Insect repellent,Elastic stripes,7,3,6,5,4,Female,23 to 29,graduated from a 4 year college,"$15,001 to $30,000",Republican,,I feel neutral about the current degree of inequality in society.,Yes,,Yes,AZXBVNZF65D8K,0,1,71578,Vignette-MeritOpportunity,FL_14,,test-short,1
4/20/2022 9:09,4/20/2022 9:20,IP Address,208.207.181.203,100,715,TRUE,4/20/2022 9:20,R_3fMIrfvs5mG1b7s,,,,,40.5978,-74.0001,anonymous,ZH-S,I agree,,,,,At least 40% but below 60% of managers,,0,0,50.495,0,15.746,357.975,359.415,16,Building tunnels in the soil,Help them grip the ground,Fertilizer,Ring shaped parts that bend and stretch,Dirt,More than 100,6 years,To create walls for the tunnels they dig,Weeks to months,Through their skin,Underwater,Through their skin,Castings,"Moles, rats, fish and toads",1/3 its own body weight,,,,,,,,,,,,,6,5,4,4,4,Male,40 to 49,"some college education, or 2 year college degree","$70,001 to $100,000",Democrat,,The amount of inequality in society is moderately reasonable.,Yes,,Yes,AKNQ0ZU1MXN1T,14,0,53276,Vignette-InfoOpportunity,FL_12,,,1
4/20/2022 9:12,4/20/2022 9:24,IP Address,67.211.45.218,100,741,TRUE,4/20/2022 9:24,R_3e8NKXO2PVe2OAG,,,,,40.5697,-74.1184,anonymous,ZH-S,I agree,,Jim is awarded a bonus of $600 and Bill is awarded a bonus of $0,,,,,0,0,2.551,0,14.1,321.075,323.641,22,Building tunnels in the soil,Help them grip the ground,Fertilizer,Ring shaped parts that bend and stretch,Small insects,More than 100,9 months,To create walls for the tunnels they dig,Weeks to months,Through their skin,Warm and wet,Through their bristles,Casings,"Rats, fish, hawks and spiders",Twice its own body weight,,,,,,,,,,,,,8,8,9,8,8,Male,30 to 39,graduated from a 4 year college,"$30,001 to $50,000",Democrat,,The amount of inequality in society is very unacceptable.,Yes,,Yes,A2D456R87NP4S4,9,0,99358,Vignette-RandomOpportunity,FL_11,,,1
