startdate,enddate,status,ipaddress,progress,durationinseconds,finished,recordeddate,responseid,recipientlastname,recipientfirstname,recipientemail,externalreference,locationlatitude,locationlongitude,distributionchannel,userlanguage,q_recaptchascore,consent,ready_quiz7,quiz7_1,quiz7_2,quiz7_3,allocation_luck10,allocation_luck00,allocation_luck01,allocation_luck50,allocation_luck90,allocation_luck99,allocation_luck100,ready_quiz8,quiz8_1,quiz8_2,quiz8_3,edu_15v4_belief,edu_15v4_decision,edu_15v0_belief,edu_15v0_decision,edu_15v1_belief,edu_15v1_decision,edu_15v7_belief,edu_15v7_decision,edu_15v11_belief,edu_15v11_decision,edu_15v14_belief,edu_15v14_decision,edu_15v15_belief,edu_15v15_decision,ready_quiz9,quiz9_1,quiz9_2,quiz9_3,emp_15v4_belief,emp_15v4_decision,emp_15v0_belief,emp_15v0_decision,emp_15v1_belief,emp_15v1_decision,emp_15v7_belief,emp_15v7_decision,emp_15v11_belief,emp_15v11_decision,emp_15v14_belief,emp_15v14_decision,emp_15v15_belief,emp_15v15_decision,survey_consideration,q121_4_text,q121_7_text,survey_opinion_educ,survey_opinion_employ,survey_surpassingReasons,male,age,edu,income,party,q129_6_text,attitude,englishNative,q1211_2_text,followup,connectID,participantid,assignmentid,projectid
2023-07-17 22:34:39,2023-07-17 22:46:10,IP Address,73.197.41.87,100,691,True,2023-07-17 22:46:11,R_1jpGzp6ZCmLoVPK,,,,,39.3762,-75.1617,anonymous,EN,0.8999999761581421,I agree,I am ready for the comprehension quiz.,True,True,True,Worker A is paid $5 USD and Worker B is paid $1 USD.,Worker A is paid $5 USD and Worker B is paid $1 USD.,Worker A is paid $5 USD and Worker B is paid $1 USD.,Worker A is paid $3 USD and Worker B is paid $3 USD.,Worker A is paid $3 USD and Worker B is paid $3 USD.,Worker A is paid $3 USD and Worker B is paid $3 USD.,Worker A is paid $3 USD and Worker B is paid $3 USD.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Generally, I tended to redistribute the money based on what I believe is fair between the two workers.",,,Whether Worker A or Worker B put more effort into reading the tutorial materials depended on the specific scenario in question.,Whether Worker A or Worker B put more effort into answering the multiple-choice questions depended on the specific scenario in question.,,Male,30 to 39,completed high school,"$15,001 to $30,000",I do not vote,,The amount of inequality in society is somewhat unacceptable.,Yes,,Yes,B16C06D002C04CD991E4D80805DADC97,B16C06D002C04CD991E4D80805DADC97,26d38c14-2ba9-43db-84e2-7f7d806208c7,27d9e8d6-d188-48dd-ab79-64e3ff38c611
2023-07-17 22:33:51,2023-07-17 22:46:15,IP Address,70.59.27.34,100,743,True,2023-07-17 22:46:16,R_2rUaVwDUKct5qKc,,,,,39.7593,-104.9651,anonymous,EN,1,I agree,I am ready for the comprehension quiz.,True,True,True,Worker A is paid $6 USD and Worker B is paid $0 USD.,Worker A is paid $6 USD and Worker B is paid $0 USD.,Worker A is paid $6 USD and Worker B is paid $0 USD.,Worker A is paid $6 USD and Worker B is paid $0 USD.,Worker A is paid $6 USD and Worker B is paid $0 USD.,Worker A is paid $6 USD and Worker B is paid $0 USD.,Worker A is paid $6 USD and Worker B is paid $0 USD.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Generally, I tended not to redistribute because I believe the original rules of the reward scheme between the two workers should be followed.",,,Whether Worker A or Worker B put more effort into reading the tutorial materials depended on the specific scenario in question.,Worker A put more effort than Worker B into answering the multiple-choice questions,,Male,30 to 39,graduated from a 4 year college,"$100,001 to $130,000",Independent,,The amount of inequality in society is somewhat unacceptable.,Yes,,Yes,E9837D6675BC4358A5E08CFBA116C975,E9837D6675BC4358A5E08CFBA116C975,eec2169b-3cb2-49a4-9446-3445719cc6ff,27d9e8d6-d188-48dd-ab79-64e3ff38c611
2023-07-17 22:33:47,2023-07-17 22:47:13,IP Address,155.190.18.42,100,805,True,2023-07-17 22:47:13,R_1IR9HdJFZ9hfMCs,,,,,37.751,-97.822,anonymous,EN,1,I agree,I am ready for the comprehension quiz.,True,True,True,Worker A is paid $5 USD and Worker B is paid $1 USD.,Worker A is paid $6 USD and Worker B is paid $0 USD.,Worker A is paid $6 USD and Worker B is paid $0 USD.,Worker A is paid $3 USD and Worker B is paid $3 USD.,Worker A is paid $1 USD and Worker B is paid $5 USD.,Worker A is paid $0 USD and Worker B is paid $6 USD.,Worker A is paid $0 USD and Worker B is paid $6 USD.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Generally, I tended to redistribute the money based on what I believe is fair between the two workers.",,,Both Worker A and Worker B put a similar amount of effort into reading the tutorial materials.,Both Worker A and Worker B put a similar amount of effort into answering the multiple-choice questions.,,Female,30 to 39,graduated from a 4 year college,"$50,001 to $70,000",Democrat,,The amount of inequality in society is very unacceptable.,Yes,,Yes,24D04A4F99E1408A83A75D579640A59E,24D04A4F99E1408A83A75D579640A59E,0e7e4505-c763-4197-a4bc-c9b4f671a294,27d9e8d6-d188-48dd-ab79-64e3ff38c611
2023-07-17 22:34:52,2023-07-17 22:47:38,IP Address,68.73.202.167,100,765,True,2023-07-17 22:47:38,R_2fxNMCQLf2pONiU,,,,,35.3084,-81.0256,anonymous,EN,0.800000011920929,I agree,I am ready for the comprehension quiz.,True,True,True,Worker A is paid $6 USD and Worker B is paid $0 USD.,Worker A is paid $6 USD and Worker B is paid $0 USD.,Worker A is paid $5 USD and Worker B is paid $1 USD.,Worker A is paid $3 USD and Worker B is paid $3 USD.,Worker A is paid $1 USD and Worker B is paid $5 USD.,Worker A is paid $4 USD and Worker B is paid $2 USD.,Worker A is paid $6 USD and Worker B is paid $0 USD.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Generally, I tended not to redistribute because I believe the original rules of the reward scheme between the two workers was fair.",,,Worker A put more effort than Worker B into reading the tutorial materials.,Worker A put more effort than Worker B into answering the multiple-choice questions,,Male,30 to 39,graduated from a 4 year college,"$70,001 to $100,000",Democrat,,I feel neutral about the current degree of inequality in society.,Yes,,Yes,F3917E1E51AA450D9D18C66B5A2BD786,F3917E1E51AA450D9D18C66B5A2BD786,2f4fdeab-96df-4b33-8dd6-b08fac217448,27d9e8d6-d188-48dd-ab79-64e3ff38c611
2023-07-17 22:32:31,2023-07-17 22:47:45,IP Address,207.191.199.231,100,913,True,2023-07-17 22:47:46,R_2Y9ryTqoxKA8cbE,,,,,42.0228,-91.6572,anonymous,EN,1,I agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am ready for the comprehension quiz.,True,True,True,0,Worker A is paid $6 USD and Worker B is paid $0 USD.,0,Worker A is paid $6 USD and Worker B is paid $0 USD.,0,Worker A is paid $6 USD and Worker B is paid $0 USD.,20,Worker A is paid $6 USD and Worker B is paid $0 USD.,42,Worker A is paid $6 USD and Worker B is paid $0 USD.,48,Worker A is paid $6 USD and Worker B is paid $0 USD.,50,Worker A is paid $6 USD and Worker B is paid $0 USD.,"Generally, I tended not to redistribute because I believe the original rules of the reward scheme between the two workers should be followed.",,,Both Worker A and Worker B put a similar amount of effort into reading the tutorial materials.,Worker A put more effort than Worker B into answering the multiple-choice questions,Worker B studied the tutorial material more carefully (ie. taking more time to read and think about it) than Worker A did.,Male,23 to 29,"some college education, or 2 year college degree","$0 to $15,000",I do not vote,,The amount of inequality in society is very unacceptable.,Yes,,Yes,9E679AA1976B41E5AB2EBF1BD1860BE6,9E679AA1976B41E5AB2EBF1BD1860BE6,2fb07f91-c000-49d1-9d4d-7230f9d3d2e8,27d9e8d6-d188-48dd-ab79-64e3ff38c611
2023-07-17 22:34:45,2023-07-17 22:48:47,IP Address,66.128.124.11,100,841,True,2023-07-17 22:48:47,R_1jxrUTUIA0sZBKH,,,,,38.6976,-90.3604,anonymous,EN,0.8999999761581421,I agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am ready for the comprehension quiz.,True,True,True,,Worker A is paid $3 USD and Worker B is paid $3 USD.,65,Worker A is paid $2 USD and Worker B is paid $4 USD.,70,Worker A is paid $0 USD and Worker B is paid $6 USD.,56,Worker A is paid $3 USD and Worker B is paid $3 USD.,65,Worker A is paid $2 USD and Worker B is paid $4 USD.,55,Worker A is paid $2 USD and Worker B is paid $4 USD.,52,Worker A is paid $3 USD and Worker B is paid $3 USD.,"Generally, I tended to redistribute the money based on what I believe is fair between the two workers.",,,Worker B put more effort than Worker A into reading the tutorial materials.,Worker B put more effort than Worker A into answering the multiple-choice questions,Worker B is more capable or skilled than Worker A.,Female,60 to 69,graduated from a 4 year college,"$15,001 to $30,000",Democrat,,The amount of inequality in society is very unacceptable.,Yes,,Yes,D1B55CA9517B47C4A969C1A698645832,D1B55CA9517B47C4A969C1A698645832,d69bb62e-a122-4ff0-9615-851472d4f0b3,27d9e8d6-d188-48dd-ab79-64e3ff38c611
2023-07-17 22:36:01,2023-07-17 22:48:56,IP Address,216.30.147.80,100,775,True,2023-07-17 22:48:58,R_2qxF497ELvJoQib,,,,,37.4331,-81.5858,anonymous,EN,1,I agree,,,,,,,,,,,,I am ready for the comprehension quiz.,True,True,True,42,Worker A is paid $5 USD and Worker B is paid $1 USD.,5,Worker A is paid $5 USD and Worker B is paid $1 USD.,27,Worker A is paid $5 USD and Worker B is paid $1 USD.,42,Worker A is paid $5 USD and Worker B is paid $1 USD.,54,Worker A is paid $5 USD and Worker B is paid $1 USD.,50,Worker A is paid $6 USD and Worker B is paid $0 USD.,58,Worker A is paid $6 USD and Worker B is paid $0 USD.,,,,,,,,,,,,,,,,,,,"Generally, I tended not to redistribute because I believe the original rules of the reward scheme between the two workers should be followed.",,,Both Worker A and Worker B put a similar amount of effort into reading the tutorial materials.,Both Worker A and Worker B put a similar amount of effort into answering the multiple-choice questions.,,Female,60 to 69,completed high school,"$15,001 to $30,000",I do not vote,,The amount of inequality in society is moderately reasonable.,Yes,,Yes,60B62D2058D24418965396147B2746C3,60B62D2058D24418965396147B2746C3,b938419f-edfc-4232-b928-095e635f7d55,27d9e8d6-d188-48dd-ab79-64e3ff38c611
2023-07-17 22:37:52,2023-07-17 22:49:00,IP Address,68.60.160.164,100,667,True,2023-07-17 22:49:01,R_1eVH4wXS7gKWVMB,,,,,42.3472,-83.0323,anonymous,EN,1,I agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am ready for the comprehension quiz.,True,True,True,70,Worker A is paid $4 USD and Worker B is paid $2 USD.,0,Worker A is paid $6 USD and Worker B is paid $0 USD.,80,Worker A is paid $5 USD and Worker B is paid $1 USD.,45,Worker A is paid $4 USD and Worker B is paid $2 USD.,45,Worker A is paid $4 USD and Worker B is paid $2 USD.,45,Worker A is paid $4 USD and Worker B is paid $2 USD.,50,Worker A is paid $3 USD and Worker B is paid $3 USD.,"Generally, I tended to redistribute the money based on what I believe is fair between the two workers.",,,Worker A put more effort than Worker B into reading the tutorial materials.,Worker A put more effort than Worker B into answering the multiple-choice questions,Worker B studied the tutorial material more carefully (ie. taking more time to read and think about it) than Worker A did.,Female,18 to 22,completed high school,I prefer not to answer,Democrat,,The amount of inequality in society is very unacceptable.,Yes,,Yes,EE15B42B51774D94A010257F3E53D3E4,EE15B42B51774D94A010257F3E53D3E4,736c712a-65f7-4d2c-ae34-53059bcd9f45,27d9e8d6-d188-48dd-ab79-64e3ff38c611
2023-07-17 22:32:45,2023-07-17 22:50:00,IP Address,207.237.246.13,100,1034,True,2023-07-17 22:50:01,R_2SJKj44yJtMI4gV,,,,,41.85,-87.7165,anonymous,EN,1,I agree,I am ready for the comprehension quiz.,True,True,True,Worker A is paid $3 USD and Worker B is paid $3 USD.,Worker A is paid $3 USD and Worker B is paid $3 USD.,Worker A is paid $3 USD and Worker B is paid $3 USD.,Worker A is paid $3 USD and Worker B is paid $3 USD.,Worker A is paid $3 USD and Worker B is paid $3 USD.,Worker A is paid $3 USD and Worker B is paid $3 USD.,Worker A is paid $3 USD and Worker B is paid $3 USD.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Generally, I tended to redistribute the money based on what I believe is fair between the two workers.",,,Whether Worker A or Worker B put more effort into reading the tutorial materials depended on the specific scenario in question.,Both Worker A and Worker B put a similar amount of effort into answering the multiple-choice questions.,,Female,30 to 39,graduated from a 4 year college,"$70,001 to $100,000",Democrat,,The amount of inequality in society is somewhat unacceptable.,Yes,,Yes,8FFD8A377311493BB0085175099606BB,8FFD8A377311493BB0085175099606BB,a2b82d21-b021-42ba-a81d-353e50141627,27d9e8d6-d188-48dd-ab79-64e3ff38c611
2023-07-17 22:34:31,2023-07-17 22:51:02,IP Address,138.43.176.111,100,991,True,2023-07-17 22:51:03,R_1LHdTK20p3IPuGf,,,,,36.5053,-84.5293,anonymous,EN,1,I agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am ready for the comprehension quiz.,True,True,True,20,Worker A is paid $5 USD and Worker B is paid $1 USD.,0,Worker A is paid $6 USD and Worker B is paid $0 USD.,0,Worker A is paid $6 USD and Worker B is paid $0 USD.,24,Worker A is paid $4 USD and Worker B is paid $2 USD.,49,Worker A is paid $3 USD and Worker B is paid $3 USD.,52,Worker A is paid $3 USD and Worker B is paid $3 USD.,50,Worker A is paid $3 USD and Worker B is paid $3 USD.,"Generally, I tended to redistribute the money based on what I believe is fair between the two workers.",,,Both Worker A and Worker B put a similar amount of effort into reading the tutorial materials.,Whether Worker A or Worker B put more effort into answering the multiple-choice questions depended on the specific scenario in question.,"Worker B answered their 11 questions very carefully, while Worker A was not so careful when answering their 15 multiple-choice questions.",Female,30 to 39,graduated from a 4 year college,"$100,001 to $130,000",Democrat,,The amount of inequality in society is very unacceptable.,Yes,,Yes,89536B5F9E4644BB94C81ABE91905589,89536B5F9E4644BB94C81ABE91905589,7e25e2c4-05f8-459c-a19c-4f04bb9faceb,27d9e8d6-d188-48dd-ab79-64e3ff38c611
2023-07-17 22:34:54,2023-07-17 22:35:34,IP Address,216.30.147.80,63,39,False,2023-07-17 23:34:58,R_30oQiuMSosqquVB,,,,,,,anonymous,EN,1,I agree,I am ready for the comprehension quiz.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60B62D2058D24418965396147B2746C3,b938419f-edfc-4232-b928-095e635f7d55,27d9e8d6-d188-48dd-ab79-64e3ff38c611
2023-07-19 00:08:10,2023-07-19 00:08:43,IP Address,65.34.125.252,100,33,True,2023-07-19 00:08:45,R_1QL1wCrm7IlcRJs,,,,,30.6934,-87.386,anonymous,EN,1,I agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am ready for the comprehension quiz.,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8DB43805C6174AA081A08978094FC345,c1cd985c-da52-4739-ba7b-bd9b14fd6b30,b0ec47ea-a66e-487e-8eee-ba75880445df
2023-07-19 00:07:58,2023-07-19 00:08:54,IP Address,136.226.50.102,100,56,True,2023-07-19 00:08:55,R_VPABqf3BitcrHLH,,,,,38.894,-77.0365,anonymous,EN,1,I agree,I am ready for the comprehension quiz.,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3E2258EC45AE43C9A6B498C5DAC9D7BE,7f8ea497-867c-462f-82c2-8d594d3c7934,b0ec47ea-a66e-487e-8eee-ba75880445df
2023-07-19 00:08:06,2023-07-19 00:09:02,IP Address,74.90.138.155,100,56,True,2023-07-19 00:09:03,R_2SJD61fv4NvVoGz,,,,,40.6627,-73.9138,anonymous,EN,1,I agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am ready for the comprehension quiz.,False,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3D2B77C914014259BCEF7B23888ACE87,f9cc1dae-c6ab-45e8-8981-b823e044e077,b0ec47ea-a66e-487e-8eee-ba75880445df
2023-07-19 00:07:54,2023-07-19 00:09:29,IP Address,199.67.119.230,100,95,True,2023-07-19 00:09:29,R_2rqnqhjBKf76xJz,,,,,42.3474,-71.1582,anonymous,EN,0.8999999761581421,I agree,,,,,,,,,,,,I am ready for the comprehension quiz.,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0CD38BFF5FF346609DE69EFEBC5E6679,cf0bdaa1-3f72-4caf-a124-cbe32d3d4791,b0ec47ea-a66e-487e-8eee-ba75880445df
2023-07-19 00:08:10,2023-07-19 00:09:34,IP Address,173.186.74.209,100,83,True,2023-07-19 00:09:34,R_1djnruE537IbxsI,,,,,34.7828,-84.9332,anonymous,EN,1,I agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am ready for the comprehension quiz.,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BDC0EE1BAC4947A0B8D7AFDDDEA7F11A,af63b9ee-1a88-4550-a5ef-369376604444,b0ec47ea-a66e-487e-8eee-ba75880445df
2023-07-19 00:07:50,2023-07-19 00:09:36,IP Address,148.173.101.244,100,105,True,2023-07-19 00:09:36,R_vYXn2ymC4ZEscdH,,,,,37.751,-97.822,anonymous,EN,0.8999999761581421,I agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am ready for the comprehension quiz.,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A6D62DD2DDD44CD69530A536A1813451,409cb510-c5b1-447f-a3df-23edf966ecf4,b0ec47ea-a66e-487e-8eee-ba75880445df
2023-07-19 00:08:45,2023-07-19 00:09:57,IP Address,184.178.81.35,100,72,True,2023-07-19 00:09:57,R_32RuQnBZYGPTSLI,,,,,36.122,-95.9183,anonymous,EN,0.8999999761581421,I agree,I am ready for the comprehension quiz.,True,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3095D378E7104C2A8CDE6D1A37C00551,48290761-f4f2-4e0d-8e4f-e1ed4eabc83f,b0ec47ea-a66e-487e-8eee-ba75880445df
2023-07-19 00:07:45,2023-07-19 00:10:06,IP Address,98.193.172.226,100,140,True,2023-07-19 00:10:06,R_ZwySW3n2mbYx3Yl,,,,,36.1868,-86.5067,anonymous,EN,1,I agree,,,,,,,,,,,,I am ready for the comprehension quiz.,False,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C2C8A74EC7434A6F964C947422FF849A,b8889beb-6778-4943-b601-01b190f6343d,b0ec47ea-a66e-487e-8eee-ba75880445df
2023-07-19 00:07:58,2023-07-19 00:10:15,IP Address,72.78.149.39,100,137,True,2023-07-19 00:10:15,R_332y2LlKlJExeQS,,,,,40.2673,-74.9487,anonymous,EN,0.800000011920929,I agree,,,,,,,,,,,,I am ready for the comprehension quiz.,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8785635866FB48108AD172D25DC74F1F,c2407dce-1b2f-468a-bda0-b0e338e8290e,b0ec47ea-a66e-487e-8eee-ba75880445df
2023-07-19 00:08:22,2023-07-19 00:10:17,IP Address,73.49.187.17,100,114,True,2023-07-19 00:10:17,R_1InisjVZwHwgftI,,,,,25.9562,-80.1828,anonymous,EN,0.8999999761581421,I agree,I am ready for the comprehension quiz.,True,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3A027EB458E1432AB5977770B373F0CB,5414d32d-e82e-4a26-80b9-0fa5cc5fad0e,b0ec47ea-a66e-487e-8eee-ba75880445df
2023-07-19 00:07:56,2023-07-19 00:10:27,IP Address,71.47.224.124,100,150,True,2023-07-19 00:10:27,R_1puMke1UEXIOuOK,,,,,29.2866,-81.0869,anonymous,EN,0.8999999761581421,I agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am ready for the comprehension quiz.,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9C261BE36C594420BC53BA315CD80284,2f454392-7752-475b-b42c-ae17c148cdb4,b0ec47ea-a66e-487e-8eee-ba75880445df
2023-07-19 00:08:20,2023-07-19 00:10:29,IP Address,69.139.41.158,100,129,True,2023-07-19 00:10:30,R_YYqEfY91CKwZOKZ,,,,,26.1357,-81.7908,anonymous,EN,0.800000011920929,I agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am ready for the comprehension quiz.,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69E4C35A0296446D87A626AF9CDA1A71,23d2c64c-1f8b-4d78-85e7-1b4277d14948,b0ec47ea-a66e-487e-8eee-ba75880445df
2023-07-19 00:08:09,2023-07-19 00:10:30,IP Address,154.6.88.174,100,140,True,2023-07-19 00:10:30,R_3ikdcWx2LpecXpl,,,,,39.9587,-82.9987,anonymous,EN,0.8999999761581421,I agree,,,,,,,,,,,,I am ready for the comprehension quiz.,True,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C1B1C32F5DEF4C9A8C807C356CAD2E17,2242c764-b342-4f4e-a388-990eb35515e0,b0ec47ea-a66e-487e-8eee-ba75880445df
2023-07-19 00:08:03,2023-07-19 00:10:32,IP Address,99.13.70.55,100,148,True,2023-07-19 00:10:32,R_2uZLAQNqnbibvbH,,,,,41.8045,-87.9046,anonymous,EN,1,I agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am ready for the comprehension quiz.,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C29B3A32B5514CC3A905F7229B6844AA,712f797b-a383-4493-b49b-6eccf76ebfed,b0ec47ea-a66e-487e-8eee-ba75880445df
2023-07-19 00:07:44,2023-07-19 00:10:35,IP Address,172.56.184.165,100,171,True,2023-07-19 00:10:36,R_3NCDMrGYv1PgvRp,,,,,33.7256,-117.9119,anonymous,EN,1,I agree,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,I am ready for the comprehension quiz.,True,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E75AABBDA5CC4A219FDBE61855D36359,3b8539a9-307d-4de6-a572-17027cfcb32b,b0ec47ea-a66e-487e-8eee-ba75880445df
2023-07-19 00:08:43,2023-07-19 00:10:48,IP Address,71.42.191.12,100,125,True,2023-07-19 00:10:48,R_1JF1mTCETpLyYzZ,,,,,30.5154,-97.6689,anonymous,EN,1,I agree,I am ready for the comprehension quiz.,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2734CB95451342758D412767C5CD4B98,ceb7b811-429d-411d-bcaa-76b8acd67179,b0ec47ea-a66e-487e-8eee-ba75880445df
2023-07-19 00:08:46,2023-07-19 00:11:08,IP Address,191.96.106.239,100,141,True,2023-07-19 00:11:08,R_31AzXlqzhMPl1RS,,,,,34.0261,-118.1756,anonymous,EN,0.8999999761581421,I agree,,,,,,,,,,,,I am ready for the comprehension quiz.,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0D3E6143AB2A4983A3ADEF579D858CD2,e34feaa6-a755-4f89-b4f8-1ecc84cbaafe,b0ec47ea-a66e-487e-8eee-ba75880445df
2023-07-19 00:08:10,2023-07-19 00:11:08,IP Address,73.67.185.61,100,177,True,2023-07-19 00:11:09,R_V2ODMExgDa53kHf,,,,,45.4914,-122.723,anonymous,EN,1,I agree,,,,,,,,,,,,I am ready for the comprehension quiz.,False,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3F551E470A3A47BBA557B8D4BD0C0A8B,7c84b101-9229-4f26-b77b-9224bdfb4505,b0ec47ea-a66e-487e-8eee-ba75880445df
